student_id,first_name,middle_name,last_name,gender,date_of_birth,admission_date,class_level,study_group,attendance,disciplinary_count,suspension_count,family_income_level,daily_study_hours,daily_gaming_hours,computers_at_home,smartphone,has_job,mother_occupation,father_occupation,Agriculture,Geography,French,Economics,Biology,Igbo,History,Physics,Chemistry,Further Mathematics,Civic Education,Computer Science,Hausa,English Language,Government,Mathematics,Yoruba,Literature in English
ALA-20240706413,Nneka,Chinwe,Yusuf,F,2008-12-17,2024-07-06,10,Arts,82.4,0,0,Low,1-2 Hours,1-2 Hours,0,Yes,No,Chef,Construction Worker,91,,85,45,,,88,,,,77,,,48,100,100,100,100
ALA-20240921414,Oluwaseyi,Ola,Ahmed,F,2010-04-23,2024-09-21,10,Science,83.8,0,0,Low,1-2 Hours,2-3 Hours,0,Yes,No,Electrician,Business Owner,100,81,,,10,,,41,100,96,,92,,68,,0,,
ALA-20240912415,Chiamaka,Folake,Nwosu,F,2007-08-23,2024-09-12,10,Science,84.0,4,0,Low,1-2 Hours,1-2 Hours,1,Yes,No,Professor,Banker,52,100,,,100,,,36,74,38,,49,,76,,88,,
ALA-20240926416,Victor,Abiodun,Ahmed,M,2011-06-19,2024-09-26,10,Arts,89.0,0,0,Low,1-2 Hours,0-1 Hour,2,Yes,No,Store Manager,Market Trader,100,,,14,,,3,,,,4,,,77,85,98,,100
ALA-20240910417,Hakeem,Tunde,Adebayo,M,2009-04-29,2024-09-10,10,Arts,91.0,0,0,High,1-2 Hours,0-1 Hour,2,Yes,No,Store Manager,At home,63,,,97,,,92,,,,47,,100,70,100,73,,100
ALA-20240913418,Chidi,Chukwu,Bello,M,2008-03-13,2024-09-13,10,Science,86.5,0,0,Lower Middle,2-3 Hours,2-3 Hours,2,Yes,No,Accountant,Contractor,98,35,,,100,,,89,74,80,,35,,6,,34,,
ALA-20240815419,Folake,Oluwafemi,Bello,F,2009-03-02,2024-08-15,10,Arts,86.1,0,0,Low,2-3 Hours,0-1 Hour,2,Yes,No,Engineer,Driver,92,,,59,,,35,,,,74,,,74,79,88,,100
ALA-20240916420,Oluwakemi,Ola,Njoku,F,2008-08-27,2024-09-16,10,Science,92.5,0,0,Lower Middle,0-1 Hour,0-1 Hour,3,Yes,No,Engineer,Driver,0,50,,,91,,,57,100,52,,100,,64,,100,,
ALA-20240904421,Kelechi,Abdul,Adeyemi,M,2010-01-07,2024-09-04,10,Science,86.6,0,0,Lower Middle,1-2 Hours,1-2 Hours,0,Yes,No,IT Specialist,Tailor,61,100,,,100,,,67,72,100,,100,,73,,98,,
ALA-20240802422,Amina,,Ibrahim,F,2009-05-23,2024-08-02,10,Arts,81.6,1,0,Lower Middle,1-2 Hours,2-3 Hours,1,Yes,No,Secretary,Store Manager,100,,,5,,35,61,,,,100,,,61,95,77,,77
ALA-20240706423,Chinedu,,Chukwu,M,2009-11-30,2024-07-06,10,Arts,84.2,1,0,Lower Middle,2-3 Hours,2-3 Hours,1,Yes,No,Accountant,Civil Servant,0,,,31,,38,26,,,,32,,,75,78,32,,99
ALA-20240906424,Damilola,Chioma,Amadi,M,2008-02-23,2024-09-06,10,Arts,90.1,1,1,Upper Middle,0-1 Hour,0-1 Hour,3,Yes,No,Fisherman,Secretary,100,,,11,,,30,,,,100,,32,100,70,100,,100
ALA-20240802425,Adaeze,,Bello,F,2008-09-17,2024-08-02,10,Science,90.3,1,1,Upper Middle,1-2 Hours,0-1 Hour,1,Yes,No,At home,Chef,73,100,,,100,,,100,93,39,,100,,91,,100,,
ALA-20240907426,Chinyere,,Nwachukwu,F,2011-08-12,2024-09-07,10,Arts,87.1,0,0,High,1-2 Hours,2-3 Hours,1,Yes,No,Civil Servant,Contractor,100,,,72,,,27,,,,43,,89,72,100,39,,56
ALA-20240708427,Olusegun,Folake,Nwosu,M,2011-05-10,2024-07-08,10,Science,95.3,0,0,High,0-1 Hour,1-2 Hours,1,Yes,No,At home,IT Specialist,88,37,,,80,,,100,39,38,,100,,100,,100,,
ALA-20240802428,Ayodele,,Okoye,M,2008-08-10,2024-08-02,10,Science,78.2,0,0,Lower Middle,1-2 Hours,1-2 Hours,1,Yes,No,Chef,Secretary,100,27,,,100,,,100,31,68,,100,,79,,84,,
ALA-20240810429,Adekunle,,Adekunle,M,2008-07-20,2024-08-10,10,Arts,81.1,0,0,Low,2-3 Hours,0-1 Hour,3,Yes,No,Chef,Farmer,45,,,100,,0,45,,,,60,,,100,97,79,,100
ALA-20240831430,Abdul,Chima,Okonkwo,M,2008-08-12,2024-08-31,10,Arts,80.7,2,0,Upper Middle,1-2 Hours,More than 3 hours,1,Yes,No,Engineer,Doctor,60,,,78,,,91,,,,40,,,95,100,100,100,59
ALA-20240701431,Emeka,Chioma,Ahmed,M,2009-03-05,2024-07-01,10,Science,83.0,1,0,Upper Middle,1-2 Hours,2-3 Hours,4,Yes,No,Shopkeeper,At home,100,86,,,73,,,100,100,100,,100,,100,,83,,
ALA-20240805432,Tunde,Onyeka,Ismail,M,2009-06-29,2024-08-05,10,Science,83.6,0,0,Low,1-2 Hours,1-2 Hours,2,No,No,Civil Servant,Journalist,93,100,,,26,,,100,76,63,,100,,15,,63,,
ALA-20240830433,Folake,Onyeka,Oluwaseun,F,2011-05-01,2024-08-30,10,Science,83.5,0,0,Lower Middle,0-1 Hour,1-2 Hours,4,Yes,No,Real Estate Agent,Pastor/Imam,46,79,,,89,,,54,100,34,,100,,33,,87,,
ALA-20240809434,Oluwaseun,Adewale,Nduka,M,2008-09-20,2024-08-09,10,Arts,81.7,1,0,Upper Middle,0-1 Hour,0-1 Hour,2,Yes,No,Electrician,Real Estate Agent,54,,,100,,,0,,,,74,,43,100,100,100,52,69
ALA-20240823435,Nneka,Ade,Nwachukwu,F,2009-12-30,2024-08-23,10,Arts,89.0,2,1,Lower Middle,0-1 Hour,0-1 Hour,2,No,No,Musician,Journalist,55,,42,100,,,37,,,,100,,77,67,83,55,,100
ALA-20240722436,Omolara,Chioma,Okonkwo,F,2011-06-18,2024-07-22,10,Arts,80.4,0,0,Lower Middle,2-3 Hours,1-2 Hours,1,No,No,At home,Restaurant Owner,100,,,94,,87,70,,,,75,,,98,75,100,100,60
ALA-20240807437,Idris,Ola,Okafor,M,2011-08-30,2024-08-07,10,Science,88.2,1,1,Upper Middle,1-2 Hours,0-1 Hour,0,Yes,No,Security Guard,Pharmacist,97,100,,,81,,,55,68,79,,100,,76,,41,,
ALA-20240908438,Damilola,,Obasanjo,M,2009-01-15,2024-09-08,10,Arts,88.8,0,0,Lower Middle,0-1 Hour,0-1 Hour,2,Yes,No,Secretary,Restaurant Owner,69,,,52,,,39,,,,92,,,4,94,100,,92
ALA-20240911439,Babatunde,Abdul,Ogunleye,M,2010-08-08,2024-09-11,10,Science,87.3,0,0,Lower Middle,2-3 Hours,0-1 Hour,2,Yes,No,Farmer,Professor,76,100,,,100,,,99,88,100,,62,,41,,100,,
ALA-20240731440,Funmilayo,Chioma,Ogunleye,F,2008-09-26,2024-07-31,10,Arts,92.4,3,1,Lower Middle,1-2 Hours,0-1 Hour,2,Yes,No,At home,Mechanic,100,,,31,,62,87,,,,91,,100,100,100,13,61,100
ALA-20240912441,Emeka,Onyeka,Chukwuma,M,2010-02-26,2024-09-12,10,Arts,86.2,1,0,Lower Middle,2-3 Hours,More than 3 hours,1,Yes,No,At home,At home,85,,,21,,95,71,,,,100,,,90,68,100,,100
ALA-20240709442,Zainab,,Chukwu,F,2008-12-22,2024-07-09,10,Science,91.9,1,0,Lower Middle,1-2 Hours,1-2 Hours,1,Yes,No,Electrician,Police Officer,60,56,,,100,,,84,100,89,,97,,44,,34,,
ALA-20240828443,Mohammed,Chioma,Lawal,M,2010-02-28,2024-08-28,10,Science,93.7,0,0,Upper Middle,1-2 Hours,0-1 Hour,2,Yes,No,At home,Architect,66,100,,,100,,,56,100,55,,32,,100,,70,,
ALA-20240815444,Ifeoma,Segun,Nwachukwu,F,2007-07-28,2024-08-15,10,Arts,77.9,1,0,Lower Middle,1-2 Hours,0-1 Hour,2,Yes,No,Musician,Musician,100,,100,100,,,100,,,,66,,,0,100,85,46,100
ALA-20240703445,Chinwe,Folake,Chukwu,F,2009-04-06,2024-07-03,10,Science,93.4,1,0,Low,2-3 Hours,More than 3 hours,1,No,No,Nurse,Accountant,77,91,,,16,,,93,100,24,,100,,70,,44,,
ALA-20240928446,Emeka,Abiodun,Hassan,M,2008-07-19,2024-09-28,10,Arts,86.3,0,0,High,2-3 Hours,2-3 Hours,1,Yes,No,Painter,Nurse,29,,100,41,,,75,,,,51,,,84,41,90,,99
ALA-20240923447,Chinwe,,Adeniyi,F,2011-09-07,2024-09-23,10,Science,93.0,0,0,Lower Middle,1-2 Hours,0-1 Hour,2,Yes,No,Store Manager,Journalist,100,76,,,100,,,77,100,55,,61,,100,,48,,
ALA-20240829448,Titilayo,Chinwe,Adesina,F,2009-02-06,2024-08-29,10,Science,81.9,1,0,Upper Middle,More than 3 hours,More than 3 hours,0,Yes,No,Carpenter,Journalist,67,75,,,32,,,14,74,100,,35,,100,,84,,
ALA-20240711449,Bukola,,Ahmed,F,2008-11-19,2024-07-11,10,Science,83.3,0,0,High,1-2 Hours,0-1 Hour,1,Yes,No,Journalist,Farmer,100,21,,,79,,,16,72,16,,22,,80,,38,,
ALA-20240916450,Adebayo,Folake,Ogunleye,M,2009-12-26,2024-09-16,10,Arts,84.2,0,0,Lower Middle,More than 3 hours,0-1 Hour,1,Yes,No,Civil Servant,Police Officer,52,,,100,,,62,,,,82,,100,91,90,84,,87
ALA-20240921451,Babatunde,,Okonkwo,M,2009-06-14,2024-09-21,10,Science,81.9,2,0,Lower Middle,2-3 Hours,0-1 Hour,4,Yes,No,Engineer,Restaurant Owner,54,83,,,100,,,94,100,100,,80,,93,,60,,
ALA-20240803452,Adenike,,Hassan,F,2008-03-13,2024-08-03,10,Science,85.6,3,0,Upper Middle,1-2 Hours,1-2 Hours,2,Yes,No,Painter,Store Manager,100,33,,,82,,,100,98,54,,100,,68,,32,,
ALA-20240708453,Fatima,Tunde,Okoye,F,2008-07-28,2024-07-08,10,Arts,84.3,0,0,Lower Middle,1-2 Hours,2-3 Hours,1,Yes,No,Shopkeeper,Accountant,100,,60,48,,78,61,,,,60,,59,100,41,68,,100
ALA-20240808454,Adewale,Emeka,Adeyemi,M,2008-03-05,2024-08-08,10,Arts,89.0,2,0,Lower Middle,0-1 Hour,0-1 Hour,3,Yes,No,Farmer,At home,61,,,100,,100,100,,,,65,,,90,100,55,,8
ALA-20240725455,Sarah,Tunde,Nwosu,F,2011-05-24,2024-07-25,10,Arts,90.3,1,0,Lower Middle,1-2 Hours,More than 3 hours,0,Yes,No,At home,Contractor,100,,,100,,46,45,,,,100,,,100,68,89,37,98
ALA-20240806456,Ogechi,Chibuike,Nwankwo,F,2010-02-27,2024-08-06,10,Arts,88.8,0,0,Lower Middle,More than 3 hours,0-1 Hour,3,Yes,No,At home,Doctor,97,,44,43,,60,100,,,,0,,,67,74,74,100,81
ALA-20240821457,Habiba,Ola,Adegoke,F,2009-05-25,2024-08-21,10,Science,94.3,1,0,Low,2-3 Hours,1-2 Hours,1,Yes,No,Painter,Fisherman,49,100,,,100,,,100,100,100,,25,,100,,47,,
ALA-20240827458,Emmanuel,Tunde,Ismail,M,2009-11-13,2024-08-27,10,Arts,95.3,2,0,Lower Middle,More than 3 hours,More than 3 hours,1,Yes,Yes,Store Manager,Security Guard,100,,100,50,,,100,,,,100,,100,81,90,0,,100
ALA-20240707459,Emeka,,Usman,M,2008-08-23,2024-07-07,10,Arts,83.7,2,0,Upper Middle,0-1 Hour,0-1 Hour,3,Yes,No,Secretary,Chef,100,,,66,,,87,,,,67,,,100,100,100,,59
ALA-20240816460,Funmilayo,Folake,Ibrahim,F,2009-03-22,2024-08-16,10,Science,86.7,3,0,High,1-2 Hours,0-1 Hour,1,Yes,No,At home,Plumber,100,56,,,100,,,43,100,100,,100,,77,,43,,
ALA-20240702461,Olufemi,Abiodun,Abubakar,M,2008-03-18,2024-07-02,10,Science,87.5,0,0,High,0-1 Hour,1-2 Hours,0,Yes,No,Cleaner,At home,63,67,,,75,,,53,100,100,,87,,90,,97,,
ALA-20240930462,Chinedu,Abdul,Chukwuma,M,2008-03-19,2024-09-30,10,Science,90.4,0,0,Low,1-2 Hours,2-3 Hours,2,Yes,No,Driver,IT Specialist,52,11,,,97,,,88,83,62,,90,,100,,88,,
ALA-20240721463,David,Ade,Ogunleye,M,2007-09-18,2024-07-21,10,Arts,86.4,0,0,Lower Middle,1-2 Hours,0-1 Hour,1,Yes,No,Construction Worker,Architect,47,,41,71,,100,69,,,,100,,,78,54,80,,90
ALA-20240903464,Kayode,,Adegoke,M,2008-10-25,2024-09-03,10,Arts,90.2,2,1,Lower Middle,2-3 Hours,1-2 Hours,0,Yes,No,Architect,Driver,100,,,78,,,21,,,,84,,3,100,100,3,,100
ALA-20240704465,Oluwakemi,Segun,Ahmed,F,2011-12-03,2024-07-04,10,Science,86.9,0,0,Lower Middle,2-3 Hours,0-1 Hour,1,Yes,No,At home,Security Guard,70,70,,,98,,,58,65,100,,93,,70,,100,,
ALA-20240714466,Chinwe,Folake,Okonkwo,F,2008-02-02,2024-07-14,10,Science,95.4,0,0,High,2-3 Hours,0-1 Hour,0,Yes,No,Nurse,Lawyer,52,84,,,71,,,100,74,66,,100,,0,,93,,
ALA-20240902467,Damilola,,Abubakar,M,2009-05-21,2024-09-02,10,Science,82.8,0,0,Low,More than 3 hours,More than 3 hours,2,Yes,No,Real Estate Agent,Driver,62,100,,,49,,,10,6,41,,96,,100,,72,,
ALA-20240812468,Bisi,,Afolabi,F,2008-10-27,2024-08-12,10,Science,96.2,0,0,High,2-3 Hours,More than 3 hours,3,Yes,No,Accountant,Teacher,6,33,,,62,,,48,100,57,,90,,26,,81,,
ALA-20240713469,Obinna,,Nwankwo,M,2009-07-09,2024-07-13,10,Science,83.7,0,0,Lower Middle,1-2 Hours,0-1 Hour,0,Yes,No,At home,Mechanic,100,73,,,80,,,100,85,95,,100,,57,,100,,
ALA-20240718470,David,Ade,Adesina,M,2008-05-17,2024-07-18,10,Science,84.7,2,1,Low,0-1 Hour,1-2 Hours,0,Yes,No,Chef,Construction Worker,88,76,,,98,,,59,100,69,,40,,99,,90,,
ALA-20240704471,Amina,,Musa,F,2008-02-02,2024-07-04,10,Science,84.9,0,0,Low,0-1 Hour,More than 3 hours,1,Yes,No,Market Trader,Pastor/Imam,59,55,,,54,,,67,83,61,,100,,100,,100,,
ALA-20240919472,Victor,Chibuike,Ahmed,M,2011-02-13,2024-09-19,10,Science,83.3,0,0,Low,2-3 Hours,0-1 Hour,2,Yes,No,Driver,Real Estate Agent,100,98,,,100,,,47,100,14,,100,,95,,6,,
ALA-20240712473,Bukola,Tunde,Njoku,F,2011-04-18,2024-07-12,10,Arts,81.1,0,0,Upper Middle,1-2 Hours,0-1 Hour,1,Yes,No,At home,At home,66,,100,98,,,10,,,,52,,,100,100,57,,100
ALA-20240816474,Emeka,Chioma,Olanrewaju,M,2008-02-01,2024-08-16,10,Science,91.9,1,1,Low,1-2 Hours,1-2 Hours,1,Yes,No,Shopkeeper,Fisherman,50,42,,,62,,,100,55,90,,99,,100,,100,,
ALA-20240710475,Temitope,Segun,Adewale,M,2009-08-08,2024-07-10,10,Arts,90.0,1,0,Lower Middle,2-3 Hours,0-1 Hour,1,Yes,No,At home,Shopkeeper,52,,100,100,,,50,,,,100,,28,100,54,100,,12
ALA-20240930476,Funmilayo,Ola,Oluwaseun,F,2009-09-16,2024-09-30,10,Science,96.7,0,0,Low,0-1 Hour,2-3 Hours,2,Yes,No,Plumber,Sales Representative,64,100,,,65,,,100,1,100,,63,,63,,100,,
ALA-20240712477,Sarah,Emeka,Mohammed,F,2011-05-05,2024-07-12,10,Science,88.2,0,0,Low,2-3 Hours,2-3 Hours,1,Yes,No,Pastor/Imam,Banker,100,57,,,78,,,59,90,80,,100,,100,,76,,
ALA-20240824478,Folake,Tunde,Okoro,F,2008-09-01,2024-08-24,10,Arts,75.7,0,0,Upper Middle,2-3 Hours,1-2 Hours,2,Yes,No,At home,Professor,12,,47,73,,,62,,,,77,,,100,53,96,100,100
ALA-20240919479,Adenike,Adewale,Nduka,F,2010-04-22,2024-09-19,10,Science,95.9,0,0,Upper Middle,2-3 Hours,0-1 Hour,0,Yes,No,Secretary,Security Guard,30,100,,,46,,,100,86,100,,92,,100,,100,,
ALA-20240714480,Habiba,Ngozi,Bello,F,2011-02-02,2024-07-14,10,Science,85.9,0,0,Lower Middle,More than 3 hours,1-2 Hours,1,Yes,No,Construction Worker,Security Guard,72,100,,,23,,,57,73,78,,50,,100,,0,,
ALA-20240729481,Gbenga,Chukwu,Ismail,M,2010-08-01,2024-07-29,10,Science,84.4,1,0,Lower Middle,2-3 Hours,0-1 Hour,1,No,No,Store Manager,Teacher,92,58,,,38,,,100,100,83,,97,,99,,49,,
ALA-20240809482,Blessing,Adewale,Abdullahi,F,2009-07-23,2024-08-09,10,Science,91.1,0,0,Upper Middle,2-3 Hours,2-3 Hours,2,Yes,No,At home,Journalist,81,70,,,0,,,45,100,62,,21,,41,,100,,
ALA-20240716483,Chibuike,Segun,Okafor,M,2009-11-10,2024-07-16,10,Science,84.4,0,0,Low,1-2 Hours,0-1 Hour,1,Yes,No,At home,Shopkeeper,75,18,,,65,,,100,100,100,,82,,61,,100,,
ALA-20240813484,Amina,Adewale,Oluwaseun,F,2010-06-13,2024-08-13,10,Science,88.6,1,0,Lower Middle,More than 3 hours,0-1 Hour,3,Yes,No,Doctor,Plumber,0,100,,,83,,,84,19,0,,0,,100,,64,,
ALA-20240924485,Nneka,,Njoku,F,2010-02-17,2024-09-24,10,Science,86.1,4,0,Upper Middle,2-3 Hours,1-2 Hours,2,No,No,Musician,Market Trader,62,100,,,100,,,54,53,70,,76,,93,,100,,
ALA-20240730486,Ogechi,Ngozi,Nduka,F,2008-06-13,2024-07-30,10,Arts,80.7,0,0,Lower Middle,1-2 Hours,1-2 Hours,2,Yes,No,Nurse,Artist,47,,,38,,,19,,,,64,,,21,43,47,,100
ALA-20240824487,Ogechi,,Abdullahi,F,2010-10-04,2024-08-24,10,Arts,91.2,0,0,Lower Middle,2-3 Hours,1-2 Hours,4,No,No,Business Owner,IT Specialist,65,,,71,,,64,,,,58,,,22,43,45,78,100
ALA-20240817488,Maryam,,Onwuka,F,2011-01-20,2024-08-17,10,Science,84.6,1,0,Lower Middle,2-3 Hours,0-1 Hour,0,Yes,No,At home,Real Estate Agent,63,86,,,78,,,100,93,100,,13,,35,,100,,
ALA-20240705489,Halima,,Aliyu,F,2010-04-20,2024-07-05,10,Science,88.7,0,0,Lower Middle,1-2 Hours,1-2 Hours,1,Yes,No,At home,Contractor,55,56,,,75,,,67,81,100,,93,,33,,100,,
ALA-20240802490,Chidi,Ade,Abubakar,M,2008-09-28,2024-08-02,10,Arts,89.7,1,1,Upper Middle,0-1 Hour,0-1 Hour,1,Yes,No,Real Estate Agent,Chef,30,,100,34,,49,78,,,,70,,,100,62,47,,74
ALA-20240723491,Tunde,,Adegoke,M,2010-01-05,2024-07-23,10,Science,91.5,1,0,Upper Middle,1-2 Hours,1-2 Hours,2,Yes,No,Chef,Engineer,100,85,,,74,,,88,100,74,,76,,60,,100,,
ALA-20240830492,Kelechi,Emeka,Nduka,M,2011-09-16,2024-08-30,10,Arts,99.8,2,0,Upper Middle,1-2 Hours,1-2 Hours,1,Yes,No,Tailor,Police Officer,49,,,58,,,93,,,,81,,,100,42,100,100,80
ALA-20240730493,Zainab,Chinwe,Ogunleye,F,2008-01-05,2024-07-30,10,Science,82.3,0,0,Lower Middle,More than 3 hours,0-1 Hour,1,Yes,No,At home,Musician,89,51,,,62,,,5,17,81,,99,,26,,88,,
ALA-20240722494,Aisha,,Musa,F,2008-11-03,2024-07-22,10,Arts,95.2,0,0,Lower Middle,2-3 Hours,2-3 Hours,0,Yes,No,At home,Restaurant Owner,72,,,46,,,95,,,,100,,,46,40,68,59,100
ALA-20240911495,Idris,,Ahmed,M,2009-03-07,2024-09-11,10,Science,83.4,2,0,Upper Middle,2-3 Hours,2-3 Hours,1,Yes,No,Farmer,Construction Worker,84,60,,,42,,,45,39,100,,36,,100,,32,,
ALA-20240825496,Segun,,Hassan,M,2009-09-16,2024-08-25,10,Arts,91.1,0,0,Lower Middle,2-3 Hours,0-1 Hour,0,Yes,No,Sales Representative,Contractor,46,,,100,,,96,,,,98,,,100,95,100,,38
ALA-20240720497,Rasheedat,,Ismail,F,2007-11-15,2024-07-20,10,Arts,84.5,2,0,Lower Middle,1-2 Hours,0-1 Hour,0,Yes,No,Professor,Artist,68,,97,44,,0,100,,,,2,,,100,34,43,,43
ALA-20240913498,Oluwakemi,Abdul,Lawal,F,2006-03-26,2024-09-13,10,Arts,85.1,0,0,Upper Middle,0-1 Hour,1-2 Hours,3,Yes,No,Pharmacist,Musician,65,,100,100,,,100,,,,100,,99,43,90,100,,100
ALA-20240828499,Folake,Segun,Nwankwo,F,2009-10-26,2024-08-28,10,Arts,90.9,0,0,Upper Middle,1-2 Hours,2-3 Hours,2,Yes,No,Journalist,Market Trader,64,,,89,,,62,,,,89,,,96,50,100,,100
ALA-20240727500,Khadija,Onyeka,Eze,F,2008-05-17,2024-07-27,10,Science,95.7,0,0,Upper Middle,1-2 Hours,1-2 Hours,2,No,No,Store Manager,Teacher,100,100,,,97,,,100,100,50,,100,,35,,99,,
ALA-20240913501,Omolola,,Onwuka,F,2009-08-13,2024-09-13,10,Arts,81.1,1,0,Upper Middle,2-3 Hours,0-1 Hour,1,Yes,No,Secretary,Sales Representative,100,,,100,,100,57,,,,100,,,17,100,40,100,51
ALA-20240807502,Adebisi,Chibuike,Okafor,M,2010-08-02,2024-08-07,10,Arts,87.6,0,0,Upper Middle,1-2 Hours,2-3 Hours,1,Yes,No,Pastor/Imam,Pastor/Imam,31,,,92,,28,63,,,,92,,,100,51,100,,100
ALA-20240825503,Mohammed,Tunde,Nwachukwu,M,2007-04-22,2024-08-25,10,Science,84.8,3,0,Lower Middle,2-3 Hours,0-1 Hour,1,Yes,No,Farmer,Sales Representative,18,100,,,53,,,89,78,79,,100,,43,,69,,
ALA-20240828504,Bunmi,,Hassan,F,2011-03-14,2024-08-28,10,Arts,79.9,0,0,Lower Middle,1-2 Hours,1-2 Hours,0,Yes,No,At home,Teacher,100,,,100,,,79,,,,15,,,98,81,100,,84
ALA-20240713505,Samuel,Bello,Ahmed,M,2010-01-09,2024-07-13,10,Arts,83.5,1,0,Upper Middle,1-2 Hours,2-3 Hours,2,Yes,No,Security Guard,Sales Representative,67,,,84,,,90,,,,4,,97,100,100,100,,86
ALA-20240712506,Olusegun,,Ismail,M,2008-11-07,2024-07-12,10,Science,81.9,2,0,Low,1-2 Hours,1-2 Hours,1,Yes,No,At home,Teacher,100,84,,,83,,,100,55,33,,61,,93,,100,,
ALA-20240727507,Temitope,Abiodun,Okoye,M,2009-05-26,2024-07-27,10,Science,88.6,0,0,Lower Middle,1-2 Hours,More than 3 hours,1,No,No,Nurse,Cleaner,0,68,,,100,,,87,69,100,,100,,52,,59,,
ALA-20240722508,Kelechi,Chima,Musa,M,2009-08-22,2024-07-22,10,Science,91.1,0,0,Lower Middle,2-3 Hours,0-1 Hour,2,Yes,No,Business Owner,Construction Worker,92,80,,,68,,,100,24,100,,82,,100,,84,,
ALA-20240913509,Tunde,Chibuike,Yusuf,M,2009-04-05,2024-09-13,10,Arts,87.7,2,0,High,1-2 Hours,2-3 Hours,2,Yes,No,At home,Professor,8,,,61,,,93,,,,15,,,97,58,85,81,45
ALA-20240711510,Bukola,,Obasanjo,F,2008-12-23,2024-07-11,10,Science,86.8,1,0,High,1-2 Hours,1-2 Hours,2,No,No,Barber/Hairdresser,Engineer,63,100,,,18,,,49,82,95,,71,,100,,0,,
ALA-20240724511,Ayodele,,Njoku,M,2011-12-16,2024-07-24,10,Science,89.7,0,0,High,1-2 Hours,1-2 Hours,2,Yes,No,Business Owner,Driver,56,17,,,57,,,79,100,100,,84,,18,,90,,
ALA-20240729512,Oluwaseyi,Oluseyi,Nduka,F,2011-12-26,2024-07-29,10,Science,92.7,0,0,Low,2-3 Hours,More than 3 hours,1,Yes,No,Accountant,Chef,59,88,,,100,,,79,80,12,,100,,72,,100,,
ALA-20240904513,Nnamdi,Chima,Okafor,M,2010-06-29,2024-09-04,10,Arts,83.3,0,0,Lower Middle,1-2 Hours,2-3 Hours,1,Yes,No,Cleaner,At home,61,,,82,,,100,,,,11,,86,100,100,91,,48
ALA-20240729514,Chidi,,Olanrewaju,M,2008-04-13,2024-07-29,10,Science,94.5,0,0,Lower Middle,1-2 Hours,1-2 Hours,2,Yes,No,Sales Representative,Professor,46,64,,,75,,,100,100,65,,100,,100,,100,,
ALA-20240805515,Nneka,Oluwafemi,Abubakar,F,2008-09-05,2024-08-05,10,Science,85.3,1,1,Upper Middle,2-3 Hours,More than 3 hours,0,Yes,No,Security Guard,At home,89,88,,,100,,,93,74,100,,100,,62,,18,,
ALA-20240903516,Gbenga,,Nwachukwu,M,2008-07-07,2024-09-03,10,Arts,95.4,0,0,Lower Middle,1-2 Hours,1-2 Hours,2,Yes,No,At home,Accountant,100,,,51,,,21,,,,78,,,69,94,69,100,63
ALA-20240726517,Bisi,Ola,Okafor,F,2009-11-24,2024-07-26,10,Science,88.3,2,0,Low,1-2 Hours,0-1 Hour,2,Yes,No,Carpenter,Mechanic,100,51,,,52,,,100,0,100,,99,,39,,44,,
ALA-20240713518,Mohammed,Oluseyi,Adeyemi,M,2010-01-20,2024-07-13,10,Science,96.6,0,0,Low,1-2 Hours,1-2 Hours,1,Yes,No,Journalist,Plumber,68,93,,,100,,,61,91,68,,22,,30,,100,,
ALA-20240729519,Temitope,Emeka,Okoye,M,2008-09-21,2024-07-29,10,Arts,94.1,0,0,High,1-2 Hours,1-2 Hours,0,Yes,No,Barber/Hairdresser,Real Estate Agent,74,,,73,,,100,,,,53,,,100,100,100,,99
ALA-20240821520,Sarah,Adewale,Adegoke,F,2009-10-27,2024-08-21,10,Arts,83.7,0,0,Lower Middle,2-3 Hours,0-1 Hour,3,Yes,No,At home,Sales Representative,37,,92,63,,61,75,,,,100,,,97,100,96,,100
ALA-20240810521,Onyeka,Chukwu,Ismail,M,2010-07-19,2024-08-10,10,Science,87.1,0,0,Lower Middle,1-2 Hours,0-1 Hour,3,Yes,No,At home,Doctor,100,85,,,81,,,36,76,100,,100,,100,,91,,
ALA-20240911522,Emeka,,Adesina,M,2009-12-29,2024-09-11,10,Science,88.2,1,0,Upper Middle,1-2 Hours,1-2 Hours,1,No,No,Restaurant Owner,Restaurant Owner,81,90,,,13,,,83,100,66,,92,,52,,84,,
ALA-20240822523,Ifeoma,Ade,Nduka,F,2008-08-03,2024-08-22,10,Science,80.3,0,0,Low,1-2 Hours,1-2 Hours,0,Yes,No,Barber/Hairdresser,Doctor,100,87,,,63,,,98,49,57,,0,,77,,62,,
ALA-20240817524,Damilola,Chukwu,Adewale,M,2010-12-11,2024-08-17,10,Arts,85.6,0,0,Upper Middle,1-2 Hours,More than 3 hours,3,Yes,No,Real Estate Agent,Mechanic,28,,33,100,,,100,,,,15,,76,100,100,75,,100
ALA-20240924525,Ayodele,Chioma,Okoro,M,2009-10-29,2024-09-24,10,Science,97.4,1,1,Lower Middle,0-1 Hour,1-2 Hours,1,No,No,Engineer,Nurse,92,100,,,100,,,51,100,0,,100,,65,,100,,
ALA-20240727526,Olusegun,Chibuike,Ismail,M,2010-03-25,2024-07-27,10,Arts,90.2,2,0,Lower Middle,1-2 Hours,2-3 Hours,4,Yes,No,Police Officer,Contractor,33,,,75,,98,99,,,,68,,,27,100,100,,83
